split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time,ablation
combined_hard_shift,0,18,physical_intent_disambiguation,push,rotate,0,0,0.28579,0.85270,0.85270,0,wrong_intent,shift,1.40819,1.37963,1.70188,0.28831,0.26104,0.03788,sliding_box,0.32449,full_physical_intent_disambiguation
combined_hard_shift,0,18,minus_body_scale_normalization,push,rotate,0,0,0.28579,0.81775,0.81775,0,wrong_intent,shift,1.40819,1.37963,1.70188,0.28831,0.26104,0.03788,sliding_box,0.32449,minus_body_scale_normalization
combined_hard_shift,0,18,minus_handedness_mirroring,push,rotate,0,0,0.28579,0.93575,0.93575,0,wrong_intent,shift,1.40819,1.37963,1.70188,0.28831,0.26104,0.03788,sliding_box,0.32449,minus_handedness_mirroring
combined_hard_shift,0,18,minus_object_affordance,push,rotate,0,0,0.28579,0.69617,0.69617,0,wrong_intent,shift,1.40819,1.37963,1.70188,0.28831,0.26104,0.03788,sliding_box,0.32449,minus_object_affordance
combined_hard_shift,0,18,minus_contact_timing,push,rotate,0,0,0.28579,0.89249,0.89249,0,wrong_intent,shift,1.40819,1.37963,1.70188,0.28831,0.26104,0.03788,sliding_box,0.32449,minus_contact_timing
combined_hard_shift,0,18,minus_style_speed_normalization,push,rotate,0,0,0.28579,0.80741,0.80741,0,wrong_intent,shift,1.40819,1.37963,1.70188,0.28831,0.26104,0.03788,sliding_box,0.32449,minus_style_speed_normalization
combined_hard_shift,0,18,minus_uncertainty_gate,push,rotate,0,0,0.28579,0.85270,0.85270,0,wrong_intent,shift,1.40819,1.37963,1.70188,0.28831,0.26104,0.03788,sliding_box,0.32449,minus_uncertainty_gate
combined_hard_shift,0,19,physical_intent_disambiguation,pull,pull,1,1,0.14159,0.89687,0.10313,0,success,shift,1.44421,1.34862,1.61801,0.25460,0.28120,0.03974,sliding_box,0.25617,full_physical_intent_disambiguation
combined_hard_shift,0,19,minus_body_scale_normalization,pull,pull,1,1,0.14159,0.89631,0.10369,0,success,shift,1.44421,1.34862,1.61801,0.25460,0.28120,0.03974,sliding_box,0.25617,minus_body_scale_normalization
combined_hard_shift,0,19,minus_handedness_mirroring,pull,pull,1,1,0.14159,0.89682,0.10318,0,success,shift,1.44421,1.34862,1.61801,0.25460,0.28120,0.03974,sliding_box,0.25617,minus_handedness_mirroring
combined_hard_shift,0,19,minus_object_affordance,pull,pull,1,1,0.14159,0.76299,0.23701,0,success,shift,1.44421,1.34862,1.61801,0.25460,0.28120,0.03974,sliding_box,0.25617,minus_object_affordance
combined_hard_shift,0,19,minus_contact_timing,pull,pull,1,1,0.14159,0.89242,0.10758,0,success,shift,1.44421,1.34862,1.61801,0.25460,0.28120,0.03974,sliding_box,0.25617,minus_contact_timing
combined_hard_shift,0,19,minus_style_speed_normalization,pull,pull,1,1,0.14159,0.91125,0.08875,0,success,shift,1.44421,1.34862,1.61801,0.25460,0.28120,0.03974,sliding_box,0.25617,minus_style_speed_normalization
combined_hard_shift,0,19,minus_uncertainty_gate,pull,pull,1,1,0.14159,0.89687,0.10313,0,success,shift,1.44421,1.34862,1.61801,0.25460,0.28120,0.03974,sliding_box,0.25617,minus_uncertainty_gate
combined_hard_shift,0,20,physical_intent_disambiguation,rotate,rotate,1,1,0.04397,0.95823,0.04177,0,success,shift,0.70494,0.74202,0.55117,0.63248,0.19690,0.02178,round_handle,0.72416,full_physical_intent_disambiguation
combined_hard_shift,0,20,minus_body_scale_normalization,rotate,rotate,1,1,0.04397,0.97920,0.02080,0,success,shift,0.70494,0.74202,0.55117,0.63248,0.19690,0.02178,round_handle,0.72416,minus_body_scale_normalization
combined_hard_shift,0,20,minus_handedness_mirroring,rotate,rotate,1,1,0.04397,0.95685,0.04315,0,success,shift,0.70494,0.74202,0.55117,0.63248,0.19690,0.02178,round_handle,0.72416,minus_handedness_mirroring
combined_hard_shift,0,20,minus_object_affordance,rotate,rotate,1,1,0.04397,0.91649,0.08351,0,success,shift,0.70494,0.74202,0.55117,0.63248,0.19690,0.02178,round_handle,0.72416,minus_object_affordance
combined_hard_shift,0,20,minus_contact_timing,rotate,rotate,1,1,0.04397,0.98501,0.01499,0,success,shift,0.70494,0.74202,0.55117,0.63248,0.19690,0.02178,round_handle,0.72416,minus_contact_timing
combined_hard_shift,0,20,minus_style_speed_normalization,rotate,rotate,1,1,0.04397,0.98484,0.01516,0,success,shift,0.70494,0.74202,0.55117,0.63248,0.19690,0.02178,round_handle,0.72416,minus_style_speed_normalization
combined_hard_shift,0,20,minus_uncertainty_gate,rotate,rotate,1,1,0.04397,0.95823,0.04177,0,success,shift,0.70494,0.74202,0.55117,0.63248,0.19690,0.02178,round_handle,0.72416,minus_uncertainty_gate
combined_hard_shift,0,21,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.81261,0.18739,0,success,shift,0.69645,1.28884,0.45156,0.65745,0.15609,0.03367,round_handle,0.64551,full_physical_intent_disambiguation
combined_hard_shift,0,21,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.81344,0.18656,0,success,shift,0.69645,1.28884,0.45156,0.65745,0.15609,0.03367,round_handle,0.64551,minus_body_scale_normalization
combined_hard_shift,0,21,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.81869,0.18131,0,success,shift,0.69645,1.28884,0.45156,0.65745,0.15609,0.03367,round_handle,0.64551,minus_handedness_mirroring
combined_hard_shift,0,21,minus_object_affordance,lift,lift,1,1,0.00000,0.66662,0.33338,0,success,shift,0.69645,1.28884,0.45156,0.65745,0.15609,0.03367,round_handle,0.64551,minus_object_affordance
combined_hard_shift,0,21,minus_contact_timing,lift,lift,1,1,0.00000,0.79799,0.20201,0,success,shift,0.69645,1.28884,0.45156,0.65745,0.15609,0.03367,round_handle,0.64551,minus_contact_timing
combined_hard_shift,0,21,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.82717,0.17283,0,success,shift,0.69645,1.28884,0.45156,0.65745,0.15609,0.03367,round_handle,0.64551,minus_style_speed_normalization
combined_hard_shift,0,21,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.81261,0.18739,0,success,shift,0.69645,1.28884,0.45156,0.65745,0.15609,0.03367,round_handle,0.64551,minus_uncertainty_gate
combined_hard_shift,0,22,physical_intent_disambiguation,place,place,1,1,0.20087,0.83771,0.16229,0,success,shift,1.52929,0.72392,0.46131,0.46189,0.31498,0.03782,small_cup,0.65674,full_physical_intent_disambiguation
combined_hard_shift,0,22,minus_body_scale_normalization,place,place,1,1,0.20087,0.87940,0.12060,0,success,shift,1.52929,0.72392,0.46131,0.46189,0.31498,0.03782,small_cup,0.65674,minus_body_scale_normalization
combined_hard_shift,0,22,minus_handedness_mirroring,place,place,1,1,0.20087,0.87895,0.12105,0,success,shift,1.52929,0.72392,0.46131,0.46189,0.31498,0.03782,small_cup,0.65674,minus_handedness_mirroring
combined_hard_shift,0,22,minus_object_affordance,place,rotate,0,0,0.61400,0.70780,0.70780,0,wrong_intent,shift,1.52929,0.72392,0.46131,0.46189,0.31498,0.03782,small_cup,0.65674,minus_object_affordance
combined_hard_shift,0,22,minus_contact_timing,place,place,1,1,0.20087,0.85631,0.14369,0,success,shift,1.52929,0.72392,0.46131,0.46189,0.31498,0.03782,small_cup,0.65674,minus_contact_timing
combined_hard_shift,0,22,minus_style_speed_normalization,place,place,1,1,0.20087,0.91849,0.08151,0,success,shift,1.52929,0.72392,0.46131,0.46189,0.31498,0.03782,small_cup,0.65674,minus_style_speed_normalization
combined_hard_shift,0,22,minus_uncertainty_gate,place,place,1,1,0.20087,0.83771,0.16229,0,success,shift,1.52929,0.72392,0.46131,0.46189,0.31498,0.03782,small_cup,0.65674,minus_uncertainty_gate
combined_hard_shift,0,23,physical_intent_disambiguation,handoff,handoff,1,1,0.03372,0.82567,0.17433,0,success,shift,1.42577,1.34974,0.52721,0.65785,0.24582,0.02780,small_cup,0.64237,full_physical_intent_disambiguation
combined_hard_shift,0,23,minus_body_scale_normalization,handoff,handoff,1,1,0.03372,0.78756,0.21244,0,success,shift,1.42577,1.34974,0.52721,0.65785,0.24582,0.02780,small_cup,0.64237,minus_body_scale_normalization
combined_hard_shift,0,23,minus_handedness_mirroring,handoff,handoff,1,1,0.03372,0.81797,0.18203,0,success,shift,1.42577,1.34974,0.52721,0.65785,0.24582,0.02780,small_cup,0.64237,minus_handedness_mirroring
combined_hard_shift,0,23,minus_object_affordance,handoff,handoff,1,1,0.03372,0.78037,0.21963,0,success,shift,1.42577,1.34974,0.52721,0.65785,0.24582,0.02780,small_cup,0.64237,minus_object_affordance
combined_hard_shift,0,23,minus_contact_timing,handoff,handoff,1,1,0.03372,0.83523,0.16477,0,success,shift,1.42577,1.34974,0.52721,0.65785,0.24582,0.02780,small_cup,0.64237,minus_contact_timing
combined_hard_shift,0,23,minus_style_speed_normalization,handoff,handoff,1,1,0.03372,0.80614,0.19386,0,success,shift,1.42577,1.34974,0.52721,0.65785,0.24582,0.02780,small_cup,0.64237,minus_style_speed_normalization
combined_hard_shift,0,23,minus_uncertainty_gate,handoff,handoff,1,1,0.03372,0.82567,0.17433,0,success,shift,1.42577,1.34974,0.52721,0.65785,0.24582,0.02780,small_cup,0.64237,minus_uncertainty_gate
combined_hard_shift,0,24,physical_intent_disambiguation,push,rotate,0,0,0.33786,0.89416,0.89416,0,wrong_intent,shift,1.34360,1.36366,1.79056,0.50560,0.12638,0.03841,sliding_box,0.32854,full_physical_intent_disambiguation
combined_hard_shift,0,24,minus_body_scale_normalization,push,rotate,0,0,0.33786,0.83390,0.83390,0,wrong_intent,shift,1.34360,1.36366,1.79056,0.50560,0.12638,0.03841,sliding_box,0.32854,minus_body_scale_normalization
combined_hard_shift,0,24,minus_handedness_mirroring,push,rotate,0,0,0.33786,0.89268,0.89268,0,wrong_intent,shift,1.34360,1.36366,1.79056,0.50560,0.12638,0.03841,sliding_box,0.32854,minus_handedness_mirroring
combined_hard_shift,0,24,minus_object_affordance,push,rotate,0,0,0.33786,0.81204,0.81204,0,wrong_intent,shift,1.34360,1.36366,1.79056,0.50560,0.12638,0.03841,sliding_box,0.32854,minus_object_affordance
combined_hard_shift,0,24,minus_contact_timing,push,rotate,0,0,0.33786,0.89568,0.89568,0,wrong_intent,shift,1.34360,1.36366,1.79056,0.50560,0.12638,0.03841,sliding_box,0.32854,minus_contact_timing
combined_hard_shift,0,24,minus_style_speed_normalization,push,rotate,0,0,0.33786,0.85211,0.85211,0,wrong_intent,shift,1.34360,1.36366,1.79056,0.50560,0.12638,0.03841,sliding_box,0.32854,minus_style_speed_normalization
combined_hard_shift,0,24,minus_uncertainty_gate,push,rotate,0,0,0.33786,0.89416,0.89416,0,wrong_intent,shift,1.34360,1.36366,1.79056,0.50560,0.12638,0.03841,sliding_box,0.32854,minus_uncertainty_gate
combined_hard_shift,0,25,physical_intent_disambiguation,pull,pull,1,1,0.23117,0.75496,0.24504,0,success,shift,1.37213,1.37090,1.69516,0.47978,0.29664,0.02374,sliding_box,0.29236,full_physical_intent_disambiguation
combined_hard_shift,0,25,minus_body_scale_normalization,pull,pull,1,1,0.23117,0.83088,0.16912,0,success,shift,1.37213,1.37090,1.69516,0.47978,0.29664,0.02374,sliding_box,0.29236,minus_body_scale_normalization
combined_hard_shift,0,25,minus_handedness_mirroring,pull,pull,1,1,0.23117,0.83180,0.16820,0,success,shift,1.37213,1.37090,1.69516,0.47978,0.29664,0.02374,sliding_box,0.29236,minus_handedness_mirroring
combined_hard_shift,0,25,minus_object_affordance,pull,rotate,0,0,1.16882,0.81248,0.81248,0,wrong_intent,shift,1.37213,1.37090,1.69516,0.47978,0.29664,0.02374,sliding_box,0.29236,minus_object_affordance
combined_hard_shift,0,25,minus_contact_timing,pull,pull,1,1,0.23117,0.73749,0.26251,0,success,shift,1.37213,1.37090,1.69516,0.47978,0.29664,0.02374,sliding_box,0.29236,minus_contact_timing
combined_hard_shift,0,25,minus_style_speed_normalization,pull,pull,1,1,0.23117,0.89253,0.10747,0,success,shift,1.37213,1.37090,1.69516,0.47978,0.29664,0.02374,sliding_box,0.29236,minus_style_speed_normalization
combined_hard_shift,0,25,minus_uncertainty_gate,pull,pull,1,1,0.23117,0.75496,0.24504,0,success,shift,1.37213,1.37090,1.69516,0.47978,0.29664,0.02374,sliding_box,0.29236,minus_uncertainty_gate
combined_hard_shift,0,26,physical_intent_disambiguation,rotate,rotate,1,1,0.10139,0.73127,0.26873,0,success,shift,0.69427,0.69720,1.80486,0.45840,0.16424,0.03874,round_handle,0.31878,full_physical_intent_disambiguation
combined_hard_shift,0,26,minus_body_scale_normalization,rotate,rotate,1,1,0.10139,0.97914,0.02086,0,success,shift,0.69427,0.69720,1.80486,0.45840,0.16424,0.03874,round_handle,0.31878,minus_body_scale_normalization
combined_hard_shift,0,26,minus_handedness_mirroring,rotate,rotate,1,1,0.10139,0.76824,0.23176,0,success,shift,0.69427,0.69720,1.80486,0.45840,0.16424,0.03874,round_handle,0.31878,minus_handedness_mirroring
combined_hard_shift,0,26,minus_object_affordance,rotate,rotate,1,1,0.10139,0.65774,0.34226,0,success,shift,0.69427,0.69720,1.80486,0.45840,0.16424,0.03874,round_handle,0.31878,minus_object_affordance
combined_hard_shift,0,26,minus_contact_timing,rotate,rotate,1,1,0.10139,0.72026,0.27974,0,success,shift,0.69427,0.69720,1.80486,0.45840,0.16424,0.03874,round_handle,0.31878,minus_contact_timing
combined_hard_shift,0,26,minus_style_speed_normalization,rotate,rotate,1,1,0.10139,0.70017,0.29983,0,success,shift,0.69427,0.69720,1.80486,0.45840,0.16424,0.03874,round_handle,0.31878,minus_style_speed_normalization
combined_hard_shift,0,26,minus_uncertainty_gate,rotate,rotate,1,1,0.10139,0.73127,0.26873,0,success,shift,0.69427,0.69720,1.80486,0.45840,0.16424,0.03874,round_handle,0.31878,minus_uncertainty_gate
combined_hard_shift,0,27,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.83453,0.16547,0,success,shift,0.62569,1.31149,0.52466,0.63777,0.24715,0.03121,round_handle,0.62234,full_physical_intent_disambiguation
combined_hard_shift,0,27,minus_body_scale_normalization,lift,lift,1,1,0.00000,0.83037,0.16963,0,success,shift,0.62569,1.31149,0.52466,0.63777,0.24715,0.03121,round_handle,0.62234,minus_body_scale_normalization
combined_hard_shift,0,27,minus_handedness_mirroring,lift,lift,1,1,0.00000,0.82946,0.17054,0,success,shift,0.62569,1.31149,0.52466,0.63777,0.24715,0.03121,round_handle,0.62234,minus_handedness_mirroring
combined_hard_shift,0,27,minus_object_affordance,lift,lift,1,1,0.00000,0.82379,0.17621,0,success,shift,0.62569,1.31149,0.52466,0.63777,0.24715,0.03121,round_handle,0.62234,minus_object_affordance
combined_hard_shift,0,27,minus_contact_timing,lift,lift,1,1,0.00000,0.82572,0.17428,0,success,shift,0.62569,1.31149,0.52466,0.63777,0.24715,0.03121,round_handle,0.62234,minus_contact_timing
combined_hard_shift,0,27,minus_style_speed_normalization,lift,lift,1,1,0.00000,0.82459,0.17541,0,success,shift,0.62569,1.31149,0.52466,0.63777,0.24715,0.03121,round_handle,0.62234,minus_style_speed_normalization
combined_hard_shift,0,27,minus_uncertainty_gate,lift,lift,1,1,0.00000,0.83453,0.16547,0,success,shift,0.62569,1.31149,0.52466,0.63777,0.24715,0.03121,round_handle,0.62234,minus_uncertainty_gate
combined_hard_shift,0,28,physical_intent_disambiguation,place,place,1,1,0.10205,0.96849,0.03151,0,success,shift,1.32064,0.66810,1.63950,0.54675,0.18493,0.02947,small_cup,0.31097,full_physical_intent_disambiguation
combined_hard_shift,0,28,minus_body_scale_normalization,place,place,1,1,0.10205,0.95196,0.04804,0,success,shift,1.32064,0.66810,1.63950,0.54675,0.18493,0.02947,small_cup,0.31097,minus_body_scale_normalization
combined_hard_shift,0,28,minus_handedness_mirroring,place,place,1,1,0.10205,0.95190,0.04810,0,success,shift,1.32064,0.66810,1.63950,0.54675,0.18493,0.02947,small_cup,0.31097,minus_handedness_mirroring
combined_hard_shift,0,28,minus_object_affordance,place,place,1,1,0.10205,0.94291,0.05709,0,success,shift,1.32064,0.66810,1.63950,0.54675,0.18493,0.02947,small_cup,0.31097,minus_object_affordance
combined_hard_shift,0,28,minus_contact_timing,place,place,1,1,0.10205,0.97214,0.02786,0,success,shift,1.32064,0.66810,1.63950,0.54675,0.18493,0.02947,small_cup,0.31097,minus_contact_timing
combined_hard_shift,0,28,minus_style_speed_normalization,place,place,1,1,0.10205,0.96416,0.03584,0,success,shift,1.32064,0.66810,1.63950,0.54675,0.18493,0.02947,small_cup,0.31097,minus_style_speed_normalization
combined_hard_shift,0,28,minus_uncertainty_gate,place,place,1,1,0.10205,0.96849,0.03151,0,success,shift,1.32064,0.66810,1.63950,0.54675,0.18493,0.02947,small_cup,0.31097,minus_uncertainty_gate
combined_hard_shift,0,29,physical_intent_disambiguation,handoff,handoff,1,1,0.08936,0.82767,0.17233,0,success,shift,1.43289,0.68072,1.79996,0.48057,0.23712,0.02566,small_cup,0.30183,full_physical_intent_disambiguation
combined_hard_shift,0,29,minus_body_scale_normalization,handoff,handoff,1,1,0.08936,0.80109,0.19891,0,success,shift,1.43289,0.68072,1.79996,0.48057,0.23712,0.02566,small_cup,0.30183,minus_body_scale_normalization
combined_hard_shift,0,29,minus_handedness_mirroring,handoff,handoff,1,1,0.08936,0.80063,0.19937,0,success,shift,1.43289,0.68072,1.79996,0.48057,0.23712,0.02566,small_cup,0.30183,minus_handedness_mirroring
combined_hard_shift,0,29,minus_object_affordance,handoff,handoff,1,1,0.08936,0.81279,0.18721,0,success,shift,1.43289,0.68072,1.79996,0.48057,0.23712,0.02566,small_cup,0.30183,minus_object_affordance
combined_hard_shift,0,29,minus_contact_timing,handoff,handoff,1,1,0.08936,0.83792,0.16208,0,success,shift,1.43289,0.68072,1.79996,0.48057,0.23712,0.02566,small_cup,0.30183,minus_contact_timing
combined_hard_shift,0,29,minus_style_speed_normalization,handoff,handoff,1,1,0.08936,0.79613,0.20387,0,success,shift,1.43289,0.68072,1.79996,0.48057,0.23712,0.02566,small_cup,0.30183,minus_style_speed_normalization
combined_hard_shift,0,29,minus_uncertainty_gate,handoff,handoff,1,1,0.08936,0.82767,0.17233,0,success,shift,1.43289,0.68072,1.79996,0.48057,0.23712,0.02566,small_cup,0.30183,minus_uncertainty_gate
combined_hard_shift,0,30,physical_intent_disambiguation,push,rotate,0,0,0.13761,0.90603,0.90603,0,wrong_intent,shift,1.34088,1.32702,1.86059,0.44454,0.21209,0.02101,sliding_box,0.33908,full_physical_intent_disambiguation
combined_hard_shift,0,30,minus_body_scale_normalization,push,rotate,0,0,0.13761,0.82593,0.82593,0,wrong_intent,shift,1.34088,1.32702,1.86059,0.44454,0.21209,0.02101,sliding_box,0.33908,minus_body_scale_normalization
combined_hard_shift,0,30,minus_handedness_mirroring,push,rotate,0,0,0.13761,0.94594,0.94594,0,wrong_intent,shift,1.34088,1.32702,1.86059,0.44454,0.21209,0.02101,sliding_box,0.33908,minus_handedness_mirroring
combined_hard_shift,0,30,minus_object_affordance,push,rotate,0,0,0.13761,0.81721,0.81721,0,wrong_intent,shift,1.34088,1.32702,1.86059,0.44454,0.21209,0.02101,sliding_box,0.33908,minus_object_affordance
combined_hard_shift,0,30,minus_contact_timing,push,rotate,0,0,0.13761,0.90768,0.90768,0,wrong_intent,shift,1.34088,1.32702,1.86059,0.44454,0.21209,0.02101,sliding_box,0.33908,minus_contact_timing
combined_hard_shift,0,30,minus_style_speed_normalization,push,rotate,0,0,0.13761,0.88120,0.88120,0,wrong_intent,shift,1.34088,1.32702,1.86059,0.44454,0.21209,0.02101,sliding_box,0.33908,minus_style_speed_normalization
combined_hard_shift,0,30,minus_uncertainty_gate,push,rotate,0,0,0.13761,0.90603,0.90603,0,wrong_intent,shift,1.34088,1.32702,1.86059,0.44454,0.21209,0.02101,sliding_box,0.33908,minus_uncertainty_gate
combined_hard_shift,0,31,physical_intent_disambiguation,pull,rotate,0,0,0.12907,0.60780,0.60780,0,wrong_intent,shift,1.39630,1.40565,1.70577,0.23040,0.29588,0.03164,sliding_box,0.34491,full_physical_intent_disambiguation
combined_hard_shift,0,31,minus_body_scale_normalization,pull,pull,1,1,0.13461,0.52528,0.47472,0,success,shift,1.39630,1.40565,1.70577,0.23040,0.29588,0.03164,sliding_box,0.34491,minus_body_scale_normalization
